stop_name,X,Y,Rail,System,Mode,Line,Region,State,Station_ID,City
Market St & Hyde St,-122.41437900000,37.77910500000,1,F-Market,Streetcar,F - Market & Wharves,San Francisco,California,801,San Francisco
Market St & Kearny St,-122.40337000000,37.78773000000,1,F-Market,Streetcar,F - Market & Wharves,San Francisco,California,802,San Francisco
Market St & Laguna St,-122.42466600000,37.77095300000,1,F-Market,Streetcar,F - Market & Wharves,San Francisco,California,803,San Francisco
Market St & Larkin St,-122.41621300000,37.77758900000,1,F-Market,Streetcar,F - Market & Wharves,San Francisco,California,804,San Francisco
Market St & Main St,-122.39662700000,37.79298400000,1,F-Market,Streetcar,F - Market & Wharves,San Francisco,California,805,San Francisco
Market St & New Montgomery St,-122.40216300000,37.78861300000,1,F-Market,Streetcar,F - Market & Wharves,San Francisco,California,806,San Francisco
Market St & Noe St,-122.43332300000,37.76395800000,1,F-Market,Streetcar,F - Market & Wharves,San Francisco,California,807,San Francisco
Market St & Noe St,-122.43281200000,37.76448900000,1,F-Market,Streetcar,F - Market & Wharves,San Francisco,California,808,San Francisco
Market St & Sanchez St,-122.43114000000,37.76568900000,1,F-Market,Streetcar,F - Market & Wharves,San Francisco,California,809,San Francisco
Market St & Sanchez St,-122.43070700000,37.76618500000,1,F-Market,Streetcar,F - Market & Wharves,San Francisco,California,810,San Francisco
Market St & South Van Ness Ave,-122.41932100000,37.77505600000,1,F-Market,Streetcar,F - Market & Wharves,San Francisco,California,811,San Francisco
Market St & Stockton St,-122.40574400000,37.78585700000,1,F-Market,Streetcar,F - Market & Wharves,San Francisco,California,812,San Francisco
Market St & Taylor St,-122.41022800000,37.78231600000,1,F-Market,Streetcar,F - Market & Wharves,San Francisco,California,813,San Francisco
Market St & Van Ness Ave,-122.41918300000,37.77524300000,1,F-Market,Streetcar,F - Market & Wharves,San Francisco,California,814,San Francisco
MARTIN AIRPORT MARC nb,-76.42170500000,39.33761200000,1,MARC,CR,Penn,Baltimore,Maryland,815,Middle River
Massachusetts Ave @ Newbury St,-71.08790300000,42.34788800000,1,MBTA,LRT,"Green-B, C, D",Boston,Massachusetts,816,Boston
Massachusetts Ave Station,-117.03953934800,32.72352298700,1,San Diego MTS,LRT,Orange,San Diego,California,817,Lemon Grove
Massachusetts Ave Station,-117.03953634300,32.72355049200,1,San Diego MTS,LRT,Orange,San Diego,California,818,Lemon Grove
Massachusetts Ave. Station,-71.08342300000,42.34151200000,1,MBTA,HRT,Orange,Boston,Massachusetts,819,Boston
Mattapan Station,-71.09224100000,42.26776200000,1,MBTA,LRT,Red-M,Boston,Massachusetts,820,Boston
Maverick Station,-71.03952958000,42.36911856000,1,MBTA,HRT,Blue,Boston,Massachusetts,821,Boston
MCCLINTOCK DR/APACHE LIGHT RAIL STATION,-111.90888200000,33.41468800000,1,Valley Metro,LRT,Valley Metro Rail,Phoenix,Arizona,822,Tempe
MCCLINTOCK DR/APACHE LIGHT RAIL STATION,-111.90727800000,33.41477100000,1,Valley Metro,LRT,Valley Metro Rail,Phoenix,Arizona,823,Tempe
McCORMICK RD LIGHT RAIL,-76.65831000000,39.49005800000,1,MARC,LRT,"Hunt Valley to BWI-Marshall, Cromwell Station/Glen Burnie",Baltimore,Maryland,824,Cockeysville
MCDOWELL/CENTRAL AVE LIGHT RAIL STATION,-112.07387800000,33.46535300000,1,Valley Metro,LRT,Valley Metro Rail,Phoenix,Arizona,825,Phoenix
MCDOWELL/CENTRAL AVE LIGHT RAIL STATION,-112.07381500000,33.46418900000,1,Valley Metro,LRT,Valley Metro Rail,Phoenix,Arizona,826,Phoenix
MCKEE STATION (0),-121.84403639000,37.37105676000,1,VTA,LRT,Alum Rock - Santa Teresa,San Jose,California,829,San Jose
MCKEE STATION (1),-121.84547695000,37.37264794000,1,VTA,LRT,Alum Rock - Santa Teresa,San Jose,California,830,San Jose
MCNEILLY STATION,-80.00433800000,40.37805100000,1,PAT,LRT,Blue,Pittsburgh,Pennsylvania,831,Pittsburgh
MCNEILLY STATION,-80.00419700000,40.37799000000,1,PAT,LRT,Blue,Pittsburgh,Pennsylvania,832,Pittsburgh
MEDICAL CENTER STATION,-84.35131300000,33.91232300000,1,MARTA,HRT,North-South,Atlanta,Georgia,833,Sandy Springs
MEDICAL/MARKET CTR STATION,-96.84194200000,32.81038600000,1,TRE,CR,TRE,Dallas-Fort Worth,Texas,834,Dallas
MEMORIAL HALL STATION,-80.01612300000,40.36650900000,1,PAT,LRT,Blue,Pittsburgh,Pennsylvania,835,Castle Shannon
MEMORIAL HALL STATION,-80.01604100000,40.36638700000,1,PAT,LRT,Blue,Pittsburgh,Pennsylvania,836,Castle Shannon
MEMORIAL HOSPITAL METROLINK STATION,-90.01536100000,38.55757300000,1,Metro Saint Louis,LRT,Red,Saint Louis,Illinois,839,Belleville
Menlo Park Caltrain,-122.18240500000,37.45474500000,1,Caltrain,CR,Caltrain,"San Francisco, San Jose",California,840,Menlo Park
Menlo Park Caltrain,-122.18229700000,37.45485600000,1,Caltrain,CR,Caltrain,"San Francisco, San Jose",California,841,Menlo Park
Merlo Rd/SW 158th Ave MAX Station,-122.84242400000,45.50539900000,1,Portland TriMet,LRT,Blue,Portland,Oregon,842,Beaverton
Merlo Rd/SW 158th Ave MAX Station,-122.84187200000,45.50505800000,1,Portland TriMet,LRT,Blue,Portland,Oregon,843,Beaverton
MESTA,-80.03081500000,40.33085300000,1,PAT,LRT,Blue,Pittsburgh,Pennsylvania,844,Bethel Park
MESTA,-80.03069200000,40.33080200000,1,PAT,LRT,Blue,Pittsburgh,Pennsylvania,845,Bethel Park
METRO AIRPORT STATION (1),-121.91488346900,37.36866384800,1,VTA,LRT,"Mountain View - Winchester, Alum Rock - Santa Teresa",San Jose,California,846,San Jose
Metro Castro Station/Downtown,-122.43523100000,37.76257600000,1,Muni,LRT,"KT - Ingleside/3rd St, L - Taraval, M - Ocean View",San Francisco,California,847,San Francisco
Metro Castro Station/Outbound,-122.43528900000,37.76268300000,1,Muni,LRT,"KT - Ingleside/3rd St, L - Taraval, M - Ocean View",San Francisco,California,848,San Francisco
Metro Church Station/Downtown,-122.42916800000,37.76719400000,1,Muni,LRT,"KT - Ingleside/3rd St, L - Taraval, M - Ocean View",San Francisco,California,849,San Francisco
Metro Church Station/Outbound,-122.42932100000,37.76732700000,1,Muni,LRT,"KT - Ingleside/3rd St, L - Taraval, M - Ocean View",San Francisco,California,850,San Francisco
Metro Civic Center Station/Downtn,-122.41481300000,37.77854200000,1,Muni,LRT,"J - Church, KT - Ingleside/3rd St, L - Taraval, M - Ocean View, N - Judah",San Francisco,California,851,San Francisco
Metro Civic Center Station/Outbd,-122.41499500000,37.77867500000,1,Muni,LRT,"J - Church, KT - Ingleside/3rd St, L - Taraval, M - Ocean View, N - Judah",San Francisco,California,852,San Francisco
Metro Embarcadero Station,-122.39643100000,37.79315200000,1,Muni,LRT,"J - Church, KT - Ingleside/3rd St, L - Taraval, M - Ocean View, N - Judah",San Francisco,California,853,San Francisco
Metro Embarcadero Station,-122.39639600000,37.79314300000,1,Muni,LRT,"J - Church, KT - Ingleside/3rd St, L - Taraval, M - Ocean View, N - Judah",San Francisco,California,854,San Francisco
Metro Forest Hill Station/Downtown,-122.45862300000,37.74835100000,1,Muni,LRT,"KT - Ingleside/3rd St, L - Taraval, M - Ocean View",San Francisco,California,855,San Francisco
Metro Montgomery Station/Downtown,-122.40192500000,37.78870200000,1,Muni,LRT,"J - Church, KT - Ingleside/3rd St, L - Taraval, M - Ocean View, N - Judah",San Francisco,California,856,San Francisco
Metro Montgomery Station/Outbound,-122.40212700000,37.78879100000,1,Muni,LRT,"J - Church, KT - Ingleside/3rd St, L - Taraval, M - Ocean View, N - Judah",San Francisco,California,857,San Francisco
Metro Powell Station/Downtown,-122.40769500000,37.78419900000,1,Muni,LRT,"J - Church, KT - Ingleside/3rd St, L - Taraval, M - Ocean View, N - Judah",San Francisco,California,858,San Francisco
Metro Powell Station/Outbound,-122.40782200000,37.78430000000,1,Muni,LRT,"J - Church, KT - Ingleside/3rd St, L - Taraval, M - Ocean View, N - Judah",San Francisco,California,859,San Francisco
Metro Van Ness Station,-122.41919300000,37.77506900000,1,Muni,LRT,"J - Church, KT - Ingleside/3rd St, L - Taraval, M - Ocean View, N - Judah",San Francisco,California,860,San Francisco
METRO/AIRPORT STATION (0),-121.91598988400,37.37036351500,1,VTA,LRT,"Mountain View - Winchester, Alum Rock - Santa Teresa",San Jose,California,861,San Jose
Metrodome Station & Platform,-93.25985700000,44.97494100000,1,Metro Transit,LRT,"Blue, Green",Twin Cities,Minnesota,862,Minneapolis
Metrodome Station & Platform,-93.25983400000,44.97505600000,1,Metro Transit,LRT,"Blue, Green",Twin Cities,Minnesota,863,Minneapolis
MIDDLEFIELD STATION (0),-122.05220991400,37.39542816200,1,VTA,LRT,Mountain View - Winchester,San Jose,California,864,Mountain View
MIDDLEFIELD STATION (1),-122.05195952400,37.39606972800,1,VTA,LRT,Mountain View - Winchester,San Jose,California,865,Mountain View
Middletown Station,-117.17468753700,32.73338277300,1,San Diego MTS,LRT,Green,San Diego,California,866,San Diego
Middletown Station,-117.17462923800,32.73340519800,1,San Diego MTS,LRT,Green,San Diego,California,867,San Diego
MIDTOWN STATION,-84.38665700000,33.78073700000,1,MARTA,HRT,"North-South, Northeast-South",Atlanta,Georgia,868,Atlanta
MILFORD MILL METRO STAT s/b,-76.72138000000,39.36247000000,1,MARC,HRT,Metro,Baltimore,Maryland,869,Lochearn
MILL AVE/THIRD STREET LIGHT RAIL STATION,-111.94119400000,33.42753800000,1,Valley Metro,LRT,Valley Metro Rail,Phoenix,Arizona,870,Tempe
MILL AVE/THIRD STREET LIGHT RAIL STATION,-111.94018000000,33.42753800000,1,Valley Metro,LRT,Valley Metro Rail,Phoenix,Arizona,871,Tempe
Millbrae,-122.38666000000,37.59978700000,1,BART,HRT,"Red, Yellow",San Francisco,California,872,Millbrae
Millbrae Caltrain,-122.38683200000,37.59979700000,1,Caltrain,CR,Caltrain,"San Francisco, San Jose",California,873,Millbrae
Millbrae Caltrain,-122.38664700000,37.59988000000,1,Caltrain,CR,Caltrain,"San Francisco, San Jose",California,874,Millbrae
Millikan Way MAX Station,-122.82180600000,45.49542100000,1,Portland TriMet,LRT,Blue,Portland,Oregon,875,Beaverton
Millikan Way MAX Station,-122.82123800000,45.49510200000,1,Portland TriMet,LRT,Blue,Portland,Oregon,876,Beaverton
Milton Station,-71.06767300000,42.27030600000,1,MBTA,LRT,Red-M,Boston,Massachusetts,877,Milton
Mission Park Station,-71.10975600000,42.33319500000,1,MBTA,LRT,Green-E,Boston,Massachusetts,878,Boston
Mission San Diego Station,-117.11140729300,32.78108769600,1,San Diego MTS,LRT,Green,San Diego,California,879,San Diego
Mission San Diego Station,-117.11079866700,32.78073463600,1,San Diego MTS,LRT,Green,San Diego,California,880,San Diego
Mission Valley Center Station,-117.15039620600,32.77096149700,1,San Diego MTS,LRT,Green,San Diego,California,881,San Diego
Mission Valley Center Station,-117.14946132800,32.77116345900,1,San Diego MTS,LRT,Green,San Diego,California,882,San Diego
MLK STATION,-96.76465100000,32.77379300000,1,DART,LRT,Green,Dallas-Fort Worth,Texas,883,Dallas
MOA Transit Station & Platform,-93.23886100000,44.85428600000,1,Metro Transit,LRT,"Blue, Red",Twin Cities,Minnesota,884,Bloomington
MOCKINGBIRD STATION,-96.77466600000,32.83780600000,1,DART,LRT,"Blue, Orange, Red",Dallas-Fort Worth,Texas,885,Dallas
MOFFETT PARK STATION (0),-122.03433104600,37.40243940200,1,VTA,LRT,Mountain View - Winchester,San Jose,California,886,Sunnyvale
MOFFETT PARK STATION (1),-122.03345985900,37.40236702200,1,VTA,LRT,Mountain View - Winchester,San Jose,California,887,Sunnyvale
MONDAWMIN STATION (METRO) nb,-76.65275900000,39.31821100000,1,MARC,HRT,Metro,Baltimore,Maryland,888,Baltimore
MONTAGUE STATION (0),-121.89061813000,37.40854922000,1,VTA,LRT,Alum Rock - Santa Teresa,San Jose,California,889,Milpitas
MONTAGUE STATION (1),-121.89136533000,37.40894503000,1,VTA,LRT,Alum Rock - Santa Teresa,San Jose,California,890,Milpitas
MONTEBELLO/19TH AVE LIGHT RAIL STATION,-112.09974600000,33.52120300000,1,Valley Metro,LRT,Valley Metro Rail,Phoenix,Arizona,891,Phoenix
MONTEBELLO/19TH AVE LIGHT RAIL STATION,-112.09964800000,33.52000300000,1,Valley Metro,LRT,Valley Metro Rail,Phoenix,Arizona,892,Phoenix
Montgomery St.,-122.40140700000,37.78925600000,1,BART,HRT,"Blue, Green, Red, Yellow",San Francisco,California,893,San Francisco
Morena/Linda Vista Station,-117.19717929600,32.76349262100,1,San Diego MTS,LRT,Green,San Diego,California,894,San Diego
Morena/Linda Vista Station,-117.19613898100,32.76355282300,1,San Diego MTS,LRT,Green,San Diego,California,895,San Diego
Morgan Hill Caltrain,-121.65030400000,37.12932100000,1,Caltrain,CR,Caltrain,"San Francisco, San Jose",California,896,Morgan Hill
Morgan Hill Caltrain,-121.65024400000,37.12936300000,1,Caltrain,CR,Caltrain,"San Francisco, San Jose",California,897,Morgan Hill
MORRELL STATION,-96.80272000000,32.74013500000,1,DART,LRT,Red,Dallas-Fort Worth,Texas,898,Dallas
Morrison/SW 3rd Ave MAX Station,-122.67538600000,45.51818100000,1,Portland TriMet,LRT,"Blue, Red",Portland,Oregon,899,Portland
MOUNT LEBANON STATION,-80.04328200000,40.38218300000,1,PAT,LRT,Red,Pittsburgh,Pennsylvania,900,
MOUNT LEBANON STATION,-80.04326300000,40.38234200000,1,PAT,LRT,Red,Pittsburgh,Pennsylvania,901,
MOUNTAIN VIEW STATION (0),-122.07678864200,37.39495150300,1,VTA,LRT,Mountain View - Winchester,San Jose,California,902,Mountain View
MOUNTAIN VIEW STATION (1),-122.07759622900,37.39528324200,1,VTA,LRT,Mountain View - Winchester,San Jose,California,903,Mountain View
Mt Hood Ave MAX Station,-122.56715100000,45.57735900000,1,Portland TriMet,LRT,Red,Portland,Oregon,904,Portland
Mt Hood Ave MAX Station,-122.56714100000,45.57686100000,1,Portland TriMet,LRT,Red,Portland,Oregon,905,Portland
MT ROYAL AVE & LT RAIL STAT sb,-76.62006700000,39.30703800000,1,MARC,LRT,"Hunt Valley to BWI-Marshall, Cromwell Station/Glen Burnie",Baltimore,Maryland,906,Baltimore
Mt View Caltrain,-122.07599400000,37.39440200000,1,Caltrain,CR,Caltrain,"San Francisco, San Jose",California,907,Mountain View
Mt View Caltrain,-122.07595600000,37.39445900000,1,Caltrain,CR,Caltrain,"San Francisco, San Jose",California,908,Mountain View
MT WASHINGTON & LT RAIL STAT nb,-76.65150400000,39.36790800000,1,MARC,LRT,"Hunt Valley to BWI-Marshall, Cromwell Station/Glen Burnie",Baltimore,Maryland,909,Baltimore
Muni Metro East/Not a public stop,-122.38682300000,37.75280800000,1,Muni,LRT,KT - Ingleside/3rd St,San Francisco,California,910,San Francisco
MUNROE,-80.02981000000,40.32266900000,1,PAT,LRT,Blue,Pittsburgh,Pennsylvania,911,Bethel Park
MUNROE,-80.02956800000,40.32272700000,1,PAT,LRT,Blue,Pittsburgh,Pennsylvania,912,Bethel Park
Museum of Fine Arts Station,-71.09551200000,42.33771100000,1,MBTA,LRT,Green-E,Boston,Massachusetts,915,Boston
N Killingsworth St MAX Station,-122.68231200000,45.56202600000,1,Portland TriMet,LRT,Yellow,Portland,Oregon,916,Portland
N Killingsworth St MAX Station,-122.68217500000,45.56331000000,1,Portland TriMet,LRT,Yellow,Portland,Oregon,917,Portland
N Lombard TC MAX Station,-122.68216000000,45.57640000000,1,Portland TriMet,LRT,Yellow,Portland,Oregon,918,Portland
N Lombard TC MAX Station,-122.68203500000,45.57782700000,1,Portland TriMet,LRT,Yellow,Portland,Oregon,919,Portland
N Prescott St MAX Station,-122.68232000000,45.55518300000,1,Portland TriMet,LRT,Yellow,Portland,Oregon,920,Portland
N Prescott St MAX Station,-122.68228400000,45.55524000000,1,Portland TriMet,LRT,Yellow,Portland,Oregon,921,Portland
N Weidler & Ross,-122.66922100000,45.53443300000,1,Portland TriMet,Streetcar,Central Loop,Portland,Oregon,922,Portland
NE 60th Ave MAX Station,-122.60334200000,45.52849100000,1,Portland TriMet,LRT,"Blue, Green, Red",Portland,Oregon,923,Portland
NE 60th Ave MAX Station,-122.60270300000,45.52876400000,1,Portland TriMet,LRT,"Blue, Green, Red",Portland,Oregon,924,Portland
NE 7th & Halsey,-122.65860700000,45.53333900000,1,Portland TriMet,Streetcar,Central Loop,Portland,Oregon,925,Portland
NE 7th & Holladay,-122.65862300000,45.53071400000,1,Portland TriMet,Streetcar,Central Loop,Portland,Oregon,926,Portland
NE 7th Ave MAX Station,-122.65827700000,45.53015000000,1,Portland TriMet,LRT,"Blue, Green, Red",Portland,Oregon,927,Portland
NE 7th Ave MAX Station,-122.65774000000,45.53005500000,1,Portland TriMet,LRT,"Blue, Green, Red",Portland,Oregon,928,Portland
NE 82nd Ave MAX Station,-122.57843700000,45.53347800000,1,Portland TriMet,LRT,"Blue, Green, Red",Portland,Oregon,929,Portland
NE 82nd Ave MAX Station,-122.57779400000,45.53322100000,1,Portland TriMet,LRT,"Blue, Green, Red",Portland,Oregon,930,Portland
NE Broadway & 2nd (Streetcar),-122.66353800000,45.53503400000,1,Portland TriMet,Streetcar,Central Loop,Portland,Oregon,931,Portland
NE Broadway & Ross (Streetcar),-122.66952200000,45.53445000000,1,Portland TriMet,Streetcar,Central Loop,Portland,Oregon,932,Portland
NE Grand & Broadway,-122.66054800000,45.53479800000,1,Portland TriMet,Streetcar,Central Loop,Portland,Oregon,933,Portland
NE Grand & Hoyt,-122.66056000000,45.52751900000,1,Portland TriMet,Streetcar,Central Loop,Portland,Oregon,934,Portland
NE Grand & Multnomah,-122.66053900000,45.53185900000,1,Portland TriMet,Streetcar,Central Loop,Portland,Oregon,935,Portland
NE Grand & Pacific,-122.66058200000,45.52972800000,1,Portland TriMet,Streetcar,Central Loop,Portland,Oregon,936,Portland
NE M L King & E Burnside,-122.66184100000,45.52336800000,1,Portland TriMet,Streetcar,Central Loop,Portland,Oregon,937,Portland
NE M L King & Hoyt,-122.66180600000,45.52737700000,1,Portland TriMet,Streetcar,Central Loop,Portland,Oregon,938,Portland
NE Oregon & Grand,-122.66050400000,45.52868500000,1,Portland TriMet,Streetcar,Central Loop,Portland,Oregon,939,Portland
NE Weidler & 2nd (Streetcar),-122.66383500000,45.53442600000,1,Portland TriMet,Streetcar,Central Loop,Portland,Oregon,940,Portland
NE Weidler & Grand,-122.66022300000,45.53441000000,1,Portland TriMet,Streetcar,Central Loop,Portland,Oregon,941,Portland
Newton Centre Station,-71.19242900000,42.32939100000,1,MBTA,LRT,Green-D,Boston,Massachusetts,942,Newton
Newton Highlands Station,-71.20611600000,42.32173500000,1,MBTA,LRT,Green-D,Boston,Massachusetts,943,Newton
Nicollet Mall Station & Platform,-93.26998900000,44.97858800000,1,Metro Transit,LRT,"Blue, Green",Twin Cities,Minnesota,944,Minneapolis
Nicollet Mall Station & Platform,-93.26991300000,44.97849300000,1,Metro Transit,LRT,"Blue, Green",Twin Cities,Minnesota,945,Minneapolis
Nine Mile Station,-104.84510200000,39.65755200000,1,Denver RTD,LRT,H,Denver,Colorado,946,Aurora
NORTH AVE LIGHT RAIL  nb,-76.62146600000,39.31126100000,1,MARC,LRT,"Hunt Valley to BWI-Marshall, Cromwell Station/Glen Burnie",Baltimore,Maryland,947,Baltimore
NORTH AVENUE STATION,-84.38741100000,33.77169600000,1,MARTA,HRT,"North-South, Northeast-South",Atlanta,Georgia,948,Atlanta
North Berkeley,-122.28345100000,37.87404000000,1,BART,HRT,"Orange, Red",San Francisco,California,949,Berkeley
NORTH CARROLLTON/FRANKFORD STATION,-96.93644000000,32.99095800000,1,DART,LRT,Green,Dallas-Fort Worth,Texas,950,Carrollton
NORTH COAST STATION,-81.69268000000,41.50669500000,1,GCRTA,LRT,"Blue, Green",Cleveland,Ohio,951,Cleveland
North Concord/Martinez,-122.02459700000,38.00327500000,1,BART,HRT,Yellow,San Francisco,California,952,Concord
NORTH HANLEY METROLINK STATION,-90.31571200000,38.71991500000,1,Metro Saint Louis,LRT,Red,Saint Louis,Missouri,953,Berkeley
NORTH LINTHICUM LT RAIL nb,-76.64558600000,39.21438900000,1,MARC,LRT,"Hunt Valley to BWI-Marshall, Cromwell Station/Glen Burnie",Baltimore,Maryland,954,Linthicum
North Quincy Station,-71.02958300000,42.27527500000,1,MBTA,HRT,Red,Boston,Massachusetts,955,Quincy
NORTH SIDE STATION,-80.01052000000,40.44805300000,1,PAT,LRT,"Blue, Red",Pittsburgh,Pennsylvania,956,Pittsburgh
NORTH SPRINGS STATION,-84.35739500000,33.94541500000,1,MARTA,HRT,North-South,Atlanta,Georgia,957,Sandy Springs
